org.mockito,mockito-core,2.0.33-beta,2.2.17,java.lang.String,org.mockito.Matchers.matches(String),org.mockito.ArgumentMatchers.matches(String)
org.mockito,mockito-core,2.0.33-beta,2.2.17,java.lang.String,org.mockito.Matchers.anyString(),org.mockito.ArgumentMatchers.anyString()
org.mockito,mockito-core,1.9.5,3.5.10,java.lang.String,org.mockito.Matchers.anyString(),org.mockito.ArgumentMatchers.anyString()
org.mockito,mockito-core,1.9.5,3.5.10,java.lang.Object,org.mockito.Matchers.any(),org.mockito.ArgumentMatchers.any()
org.mockito,mockito-core,1.9.5,3.5.10,java.lang.Object,org.mockito.Matchers.anyObject(),org.mockito.ArgumentMatchers.anyObject()
org.mockito,mockito-core,1.9.5,3.5.10,boolean,org.mockito.Matchers.anyBoolean(),org.mockito.ArgumentMatchers.anyBoolean()
org.mockito,mockito-core,1.9.5,3.5.10,int,org.mockito.Matchers.anyInt(),org.mockito.ArgumentMatchers.anyInt()
org.mockito,mockito-core,1.9.5,3.5.10,int,org.mockito.Matchers.eq(int),org.mockito.ArgumentMatchers.eq(int)
org.mockito,mockito-core,1.9.5,3.5.10,boolean,org.mockito.Matchers.eq(boolean),org.mockito.ArgumentMatchers.eq(boolean)
org.mockito,mockito-core,1.9.5,3.5.10,long,org.mockito.Matchers.anyLong(),org.mockito.ArgumentMatchers.anyLong()
org.mockito,mockito-core,1.9.5,3.5.10,java.lang.Object,org.mockito.Matchers.anyVararg(),org.mockito.ArgumentMatchers.anyVararg()
org.mockito,mockito-core,1.9.5,3.5.10,java.util.Collection,org.mockito.Matchers.anyCollection(),org.mockito.ArgumentMatchers.anyCollection()
org.mockito,mockito-core,1.9.5,3.5.10,long,org.mockito.Matchers.eq(long),org.mockito.ArgumentMatchers.eq(long)
org.mockito,mockito-core,1.9.5,3.5.10,java.lang.String,org.mockito.Matchers.contains(String),org.mockito.ArgumentMatchers.contains(String)
org.mockito,mockito-core,1.9.5,3.5.10,java.util.List,org.mockito.Matchers.anyList(),org.mockito.ArgumentMatchers.anyList()
org.mockito,mockito-core,1.9.5,3.5.10,java.util.Map,org.mockito.Matchers.anyMap(),org.mockito.ArgumentMatchers.anyMap()
org.mockito,mockito-core,1.9.5,3.5.10,java.util.Set,org.mockito.Matchers.anySet(),org.mockito.ArgumentMatchers.anySet()
org.mockito,mockito-core,1.9.5,3.5.10,java.lang.String,org.mockito.Matchers.startsWith(String),org.mockito.ArgumentMatchers.startsWith(String)
org.mockito,mockito-core,1.9.5,3.5.10,float,org.mockito.Matchers.eq(float),org.mockito.ArgumentMatchers.eq(float)
org.mockito,mockito-core,1.9.5,3.5.10,java.lang.String,org.mockito.Matchers.matches(String),org.mockito.ArgumentMatchers.matches(String)
org.mockito,mockito-core,1.9.5,3.5.10,byte,org.mockito.Matchers.eq(byte),org.mockito.ArgumentMatchers.eq(byte)
org.mockito,mockito-core,1.9.5,3.5.10,char,org.mockito.Matchers.anyChar(),org.mockito.ArgumentMatchers.anyChar()
org.mockito,mockito-core,1.9.5,3.5.10,java.lang.Object,org.mockito.Matchers.notNull(),org.mockito.ArgumentMatchers.notNull()
org.mockito,mockito-core,1.9.5,3.5.10,void,"org.mockito.exceptions.Reporter.wantedButNotInvokedInOrder(DescribedInvocation,DescribedInvocation)","org.mockito.internal.exceptions.Reporter.wantedButNotInvokedInOrder(DescribedInvocation,DescribedInvocation)"
org.mockito,mockito-core,2.0.28-beta,3.0.0,java.lang.Object,org.mockito.Matchers.any(),org.mockito.ArgumentMatchers.any()
org.mockito,mockito-core,1.9.5,3.0.0,java.lang.String,org.mockito.Matchers.anyString(),org.mockito.ArgumentMatchers.anyString()
org.mockito,mockito-core,1.9.5,3.0.0,java.lang.Object,org.mockito.Matchers.any(),org.mockito.ArgumentMatchers.any()
org.mockito,mockito-core,1.9.5,3.0.0,java.lang.Object,org.mockito.Matchers.anyObject(),org.mockito.ArgumentMatchers.anyObject()
org.mockito,mockito-core,1.9.5,3.0.0,boolean,org.mockito.Matchers.anyBoolean(),org.mockito.ArgumentMatchers.anyBoolean()
org.mockito,mockito-core,1.9.5,3.0.0,int,org.mockito.Matchers.anyInt(),org.mockito.ArgumentMatchers.anyInt()
org.mockito,mockito-core,1.9.5,3.0.0,int,org.mockito.Matchers.eq(int),org.mockito.ArgumentMatchers.eq(int)
org.mockito,mockito-core,1.9.5,3.0.0,boolean,org.mockito.Matchers.eq(boolean),org.mockito.ArgumentMatchers.eq(boolean)
org.mockito,mockito-core,1.9.5,3.0.0,long,org.mockito.Matchers.anyLong(),org.mockito.ArgumentMatchers.anyLong()
org.mockito,mockito-core,1.9.5,3.0.0,java.lang.Object,org.mockito.Matchers.anyVararg(),org.mockito.ArgumentMatchers.anyVararg()
org.mockito,mockito-core,1.9.5,3.0.0,java.util.Collection,org.mockito.Matchers.anyCollection(),org.mockito.ArgumentMatchers.anyCollection()
org.mockito,mockito-core,1.9.5,3.0.0,long,org.mockito.Matchers.eq(long),org.mockito.ArgumentMatchers.eq(long)
org.mockito,mockito-core,1.9.5,3.0.0,java.lang.String,org.mockito.Matchers.contains(String),org.mockito.ArgumentMatchers.contains(String)
org.mockito,mockito-core,1.9.5,3.0.0,java.util.List,org.mockito.Matchers.anyList(),org.mockito.ArgumentMatchers.anyList()
org.mockito,mockito-core,1.9.5,3.0.0,java.util.Map,org.mockito.Matchers.anyMap(),org.mockito.ArgumentMatchers.anyMap()
org.mockito,mockito-core,1.9.5,3.0.0,java.util.Set,org.mockito.Matchers.anySet(),org.mockito.ArgumentMatchers.anySet()
org.mockito,mockito-core,1.9.5,3.0.0,java.lang.String,org.mockito.Matchers.startsWith(String),org.mockito.ArgumentMatchers.startsWith(String)
org.mockito,mockito-core,1.9.5,3.0.0,float,org.mockito.Matchers.eq(float),org.mockito.ArgumentMatchers.eq(float)
org.mockito,mockito-core,1.9.5,3.0.0,java.lang.String,org.mockito.Matchers.matches(String),org.mockito.ArgumentMatchers.matches(String)
org.mockito,mockito-core,1.9.5,3.0.0,byte,org.mockito.Matchers.eq(byte),org.mockito.ArgumentMatchers.eq(byte)
org.mockito,mockito-core,1.9.5,3.0.0,char,org.mockito.Matchers.anyChar(),org.mockito.ArgumentMatchers.anyChar()
org.mockito,mockito-core,1.9.5,3.0.0,java.lang.Object,org.mockito.Matchers.notNull(),org.mockito.ArgumentMatchers.notNull()
org.mockito,mockito-core,1.9.5,3.0.0,void,"org.mockito.exceptions.Reporter.wantedButNotInvokedInOrder(DescribedInvocation,DescribedInvocation)","org.mockito.internal.exceptions.Reporter.wantedButNotInvokedInOrder(DescribedInvocation,DescribedInvocation)"
org.apache.lucene,lucene-core,2.9.4,3.0.3,org.apache.lucene.store.FSDirectory,"org.apache.lucene.store.FSDirectory.getDirectory(File,boolean)",org.apache.lucene.index.IndexWriter.getDirectory()
org.apache.lucene,lucene-core,2.9.4,3.0.3,void,org.apache.lucene.index.IndexModifier.close(),org.apache.lucene.index.IndexWriter.close()
org.apache.lucene,lucene-core,2.9.4,3.0.3,void,org.apache.lucene.index.IndexModifier.optimize(),org.apache.lucene.index.IndexWriter.optimize()
org.apache.lucene,lucene-core,2.9.4,3.0.3,int,org.apache.lucene.index.IndexModifier.deleteDocuments(Term),org.apache.lucene.index.IndexWriter.deleteDocuments(Term)
org.apache.lucene,lucene-core,2.9.4,3.0.3,void,org.apache.lucene.index.IndexModifier.addDocument(Document),org.apache.lucene.index.IndexWriter.addDocument(Document)
org.apache.lucene,lucene-core,3.6.2,4.0.0,org.apache.lucene.document.Fieldable,org.apache.lucene.document.Document.getFieldable(String),org.apache.lucene.document.Document.getField(String)
org.apache.lucene,lucene-core,3.6.2,4.0.0,org.apache.lucene.document.Fieldable[],org.apache.lucene.document.Document.getFieldables(String),org.apache.lucene.document.Document.getFields(String)
org.apache.lucene,lucene-core,3.6.2,4.0.0,org.apache.lucene.index.Term,org.apache.lucene.index.Term.createTerm(String),org.apache.lucene.index.Term.Term(String)
org.apache.lucene,lucene-core,2.4.1,7.2.1,org.apache.lucene.search.TopDocs,org.apache.lucene.search.TopDocCollector.topDocs(),org.apache.lucene.search.TopScoreDocCollector.topDocs()
org.apache.lucene,lucene-core,2.4.1,3.0.3,org.apache.lucene.search.TopDocs,org.apache.lucene.search.TopDocCollector.topDocs(),org.apache.lucene.search.TopScoreDocCollector.topDocs()
org.apache.lucene,lucene-core,3.0.3,4.0.0,void,org.apache.lucene.index.IndexWriter.optimize(),org.apache.lucene.index.IndexWriter.forceMerge(int)
org.apache.lucene,lucene-core,4.0.0,5.1.0,org.apache.lucene.store.NoLockFactory,org.apache.lucene.store.NoLockFactory.getNoLockFactory(),org.apache.lucene.store.NoLockFactory.INSTANCE
org.apache.lucene,lucene-core,5.1.0,6.0.0,org.apache.lucene.search.NumericRangeQuery,"org.apache.lucene.search.NumericRangeQuery.newIntRange(String,Integer,Integer,boolean,boolean)","org.apache.lucene.search.LegacyNumericRangeQuery.newIntRange(String,Integer,Integer,boolean,boolean)"
org.apache.lucene,lucene-core,5.1.0,6.0.0,org.apache.lucene.search.NumericRangeQuery,"org.apache.lucene.search.NumericRangeQuery.newDoubleRange(String,Double,Double,boolean,boolean)","org.apache.lucene.search.LegacyNumericRangeQuery.newDoubleRange(String,Double,Double,boolean,boolean)"
org.apache.lucene,lucene-core,5.1.0,6.0.0,org.apache.lucene.search.NumericRangeQuery,"org.apache.lucene.search.NumericRangeQuery.newFloatRange(String,Float,Float,boolean,boolean)","org.apache.lucene.search.LegacyNumericRangeQuery.newFloatRange(String,Float,Float,boolean,boolean)"
org.apache.lucene,lucene-core,5.1.0,6.0.0,org.apache.lucene.search.NumericRangeQuery,"org.apache.lucene.search.NumericRangeQuery.newLongRange(String,Long,Long,boolean,boolean)","org.apache.lucene.search.LegacyNumericRangeQuery.newLongRange(String,Long,Long,boolean,boolean)"
org.apache.lucene,lucene-core,5.1.0,6.0.0,void,org.apache.lucene.search.PhraseQuery.add(Term),org.apache.lucene.search.PhraseQuery.Builder.add(Term)
org.apache.lucene,lucene-core,2.4.1,7.0.0,org.apache.lucene.search.TopDocs,org.apache.lucene.search.TopDocCollector.topDocs(),org.apache.lucene.search.TopDocsCollector.topDocs()
org.apache.lucene,lucene-core,6.4.1,7.0.0,java.util.Map,org.apache.lucene.index.IndexWriter.getCommitData(),org.apache.lucene.index.IndexWriter.getLiveCommitData()
org.apache.lucene,lucene-core,3.0.3,6.4.1,void,org.apache.lucene.index.IndexWriter.optimize(),org.apache.lucene.index.IndexWriter.forceMerge(int)
org.apache.lucene,lucene-core,3.0.3,6.4.1,org.apache.lucene.analysis.TokenStream,"org.apache.lucene.analysis.standard.StandardAnalyzer.tokenStream(String,Reader)","org.apache.lucene.analysis.Analyzer.tokenStream(String,Reader)"
org.apache.lucene,lucene-core,3.0.3,6.4.1,org.apache.lucene.search.NumericRangeQuery,"org.apache.lucene.search.NumericRangeQuery.newIntRange(String,Integer,Integer,boolean,boolean)","org.apache.lucene.search.LegacyNumericRangeQuery.newIntRange(String,Integer,Integer,boolean,boolean)"
com.github.tomakehurst,wiremock,1.58,2.1.12,com.github.tomakehurst.wiremock.client.RequestPatternBuilder,"com.github.tomakehurst.wiremock.client.RequestPatternBuilder.withHeader(String,ValueMatchingStrategy)","com.github.tomakehurst.wiremock.matching.RequestPatternBuilder.withHeader(String,StringValuePattern)"
com.github.tomakehurst,wiremock,1.58,2.1.12,com.github.tomakehurst.wiremock.client.RequestPatternBuilder,com.github.tomakehurst.wiremock.client.RequestPatternBuilder.allRequests(),com.github.tomakehurst.wiremock.matching.RequestPatternBuilder.allRequests()
com.github.tomakehurst,wiremock,1.53,2.14.0,com.github.tomakehurst.wiremock.client.RequestPatternBuilder,"com.github.tomakehurst.wiremock.client.RequestPatternBuilder.withHeader(String,ValueMatchingStrategy)","com.github.tomakehurst.wiremock.matching.RequestPatternBuilder.withHeader(String,StringValuePattern)"
com.github.tomakehurst,wiremock,1.53,2.14.0,com.github.tomakehurst.wiremock.client.MappingBuilder,com.github.tomakehurst.wiremock.client.MappingBuilder.whenScenarioStateIs(String),com.github.tomakehurst.wiremock.client.BasicMappingBuilder.whenScenarioStateIs(String)
org.elasticsearch,elasticsearch,0.20.6,0.90.1,org.elasticsearch.search.SearchHits,org.elasticsearch.action.search.SearchResponse.hits(),org.elasticsearch.action.search.SearchResponse.getHits()
org.elasticsearch,elasticsearch,0.20.6,0.90.1,org.elasticsearch.search.facet.Facets,org.elasticsearch.action.search.SearchResponse.facets(),org.elasticsearch.action.search.SearchResponse.getFacets()
org.elasticsearch,elasticsearch,0.20.6,0.90.1,boolean,org.elasticsearch.common.trove.set.hash.TIntHashSet.add(int),org.elasticsearch.common.trove.set.hash.THashSet.add(E)
org.elasticsearch,elasticsearch,0.20.6,0.90.1,org.elasticsearch.search.facet.FacetProcessor,org.elasticsearch.search.facet.FacetProcessors.processor(String),org.elasticsearch.search.facet.FacetParsers.processor(String)
org.elasticsearch,elasticsearch,0.20.6,0.90.1,boolean,org.elasticsearch.action.bulk.BulkItemResponse.failed(),org.elasticsearch.action.bulk.BulkItemResponse.isFailed()
org.elasticsearch,elasticsearch,0.20.6,0.90.1,boolean,org.elasticsearch.action.delete.DeleteResponse.notFound(),org.elasticsearch.action.delete.DeleteResponse.isNotFound()
org.elasticsearch,elasticsearch,0.20.6,0.90.1,long,org.elasticsearch.action.index.IndexResponse.version(),org.elasticsearch.action.index.IndexResponse.getVersion()
org.elasticsearch,elasticsearch,1.7.1,2.0.0,java.lang.String,org.elasticsearch.common.compress.CompressedString.string(),org.elasticsearch.common.compress.CompressedXContent.string()
org.elasticsearch,elasticsearch,1.7.1,2.0.0,org.elasticsearch.common.settings.ImmutableSettings$Builder,org.elasticsearch.common.settings.ImmutableSettings.settingsBuilder(),org.elasticsearch.common.settings.Settings.settingsBuilder()
org.elasticsearch,elasticsearch,2.4.6,5.1.1,org.elasticsearch.search.aggregations.metrics.tophits.TopHitsBuilder,org.elasticsearch.search.aggregations.metrics.tophits.TopHitsBuilder.addField(String),org.elasticsearch.search.aggregations.metrics.tophits.TopHitsAggregationBuilder.storedField(String)
org.elasticsearch,elasticsearch,2.4.6,5.1.1,org.elasticsearch.search.aggregations.bucket.terms.TermsBuilder,org.elasticsearch.search.aggregations.bucket.terms.TermsBuilder.size(int),org.elasticsearch.search.aggregations.bucket.terms.TermsAggregationBuilder.size(int)
org.elasticsearch,elasticsearch,2.4.6,5.1.1,org.elasticsearch.search.aggregations.bucket.range.RangeBuilder,"org.elasticsearch.search.aggregations.bucket.range.RangeBuilder.addRange(String,double,double)","org.elasticsearch.search.aggregations.bucket.range.RangeAggregationBuilder.addRange(String,double,double)"
org.elasticsearch,elasticsearch,2.4.6,5.1.1,org.elasticsearch.search.aggregations.metrics.tophits.TopHitsBuilder,org.elasticsearch.search.aggregations.metrics.tophits.TopHitsBuilder.setSize(int),org.elasticsearch.search.aggregations.metrics.tophits.TopHitsAggregationBuilder.size(int)
org.elasticsearch,elasticsearch,2.4.6,5.1.1,org.elasticsearch.search.sort.FieldSortBuilder,org.elasticsearch.search.sort.FieldSortBuilder.order(SortOrder),org.elasticsearch.search.sort.SortBuilder.order(SortOrder)
org.elasticsearch,elasticsearch,2.4.6,5.1.1,org.elasticsearch.search.aggregations.bucket.range.RangeBuilder,"org.elasticsearch.search.aggregations.bucket.range.RangeBuilder.addUnboundedFrom(String,double)","org.elasticsearch.search.aggregations.bucket.range.RangeAggregationBuilder.addUnboundedFrom(String,double)"
org.elasticsearch,elasticsearch,2.4.6,5.1.1,org.elasticsearch.search.aggregations.bucket.histogram.DateHistogramBuilder,org.elasticsearch.search.aggregations.bucket.histogram.DateHistogramBuilder.interval(DateHistogramInterval),org.elasticsearch.search.aggregations.bucket.histogram.DateHistogramAggregationBuilder.dateHistogramInterval(DateHistogramInterval)
org.elasticsearch,elasticsearch,2.4.6,5.1.1,org.elasticsearch.common.settings.Settings$Builder,org.elasticsearch.common.settings.Settings.settingsBuilder(),org.elasticsearch.common.settings.Settings.builder()
org.elasticsearch,elasticsearch,2.4.6,5.1.1,org.elasticsearch.action.percolate.PercolateRequest,org.elasticsearch.action.percolate.PercolateRequestBuilder.request(),org.elasticsearch.percolator.PercolateRequestBuilder.request()
org.elasticsearch,elasticsearch,2.4.6,5.1.1,org.elasticsearch.action.percolate.PercolateResponse$Match[],org.elasticsearch.action.percolate.PercolateResponse.getMatches(),org.elasticsearch.percolator.PercolateResponse.getMatches()
org.elasticsearch,elasticsearch,0.20.5,5.6.10,org.elasticsearch.action.search.SearchRequestBuilder,org.elasticsearch.action.search.SearchRequestBuilder.setFilter(FilterBuilder),org.elasticsearch.action.search.SearchRequestBuilder.setPostFilter(QueryBuilder)
org.elasticsearch,elasticsearch,0.20.5,5.6.10,boolean,org.elasticsearch.action.get.GetResponse.exists(),org.elasticsearch.action.get.GetResponse.isExists()
org.elasticsearch,elasticsearch,0.20.5,5.6.10,boolean,org.elasticsearch.action.admin.indices.delete.DeleteIndexResponse.acknowledged(),org.elasticsearch.action.admin.indices.delete.AcknowledgedResponse.isAcknowledged()	
org.elasticsearch,elasticsearch,0.20.5,5.6.10,boolean,org.elasticsearch.action.admin.indices.exists.indices.IndicesExistsResponse.exists(),org.elasticsearch.action.admin.indices.exists.indices.IndicesExistsResponse.isExists()
org.elasticsearch,elasticsearch,0.20.5,5.6.10,boolean,org.elasticsearch.action.bulk.BulkItemResponse.failed(),org.elasticsearch.action.bulk.BulkItemResponse.isFailed()
org.elasticsearch,elasticsearch,0.20.5,5.6.10,boolean,org.elasticsearch.action.delete.DeleteResponse.isNotFound(),org.elasticsearch.action.delete.DeleteResponse.status()
org.elasticsearch,elasticsearch,0.20.5,5.6.10,java.lang.String,org.elasticsearch.action.bulk.BulkItemResponse.failureMessage(),org.elasticsearch.action.bulk.BulkItemResponse.getFailureMessage()
org.elasticsearch,elasticsearch,0.20.5,5.6.10,java.lang.String,org.elasticsearch.action.delete.DeleteResponse.getId(),org.elasticsearch.action.DocWriteResponse.getId()
org.elasticsearch,elasticsearch,0.20.5,5.6.10,java.lang.String,org.elasticsearch.action.index.IndexResponse.getId(),org.elasticsearch.action.DocWriteResponse.getId()
org.elasticsearch,elasticsearch,0.20.5,5.6.10,org.elasticsearch.action.bulk.BulkItemResponse[],org.elasticsearch.action.bulk.BulkResponse.items(),org.elasticsearch.action.bulk.BulkResponse.getItems()
org.elasticsearch,elasticsearch,0.20.5,5.6.10,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder.maxQueryTerms(int),org.elasticsearch.index.query.MoreLikeThisQueryBuilder.maxQueryTerms(int)
org.elasticsearch,elasticsearch,0.20.5,5.6.10,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder.setBoostTerms(float),org.elasticsearch.index.query.MoreLikeThisQueryBuilder.boostTerms(float)
org.elasticsearch,elasticsearch,0.20.5,5.6.10,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder.setMaxDocFreq(int),org.elasticsearch.index.query.MoreLikeThisQueryBuilder.maxDocFreq(int)
org.elasticsearch,elasticsearch,0.20.5,5.6.10,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder,org.elasticsearch.action.mlt.MoreLikeThisRequestBuilder.setMaxWordLen(int),org.elasticsearch.index.query.MoreLikeThisQueryBuilder.maxWordLength(int)
